entry_time,exit_time,dir,entry,exit,pnl,ret,fill_kind
2026-02-11 08:30:00+00:00,2026-02-11 08:45:00+00:00,-1,5052.668758465152,5063.888,-11.219241534848152,-0.0022204585479805366,market
2026-02-11 12:45:00+00:00,2026-02-11 12:45:00+00:00,-1,5091.911761315931,5071.88,20.031761315930453,0.003934035437949839,market
2026-02-11 16:15:00+00:00,2026-02-11 19:45:00+00:00,-1,5070.239940174004,5091.576999999999,-21.33705982599531,-0.004208293902805525,market
2026-02-12 16:00:00+00:00,2026-02-12 19:45:00+00:00,-1,5064.740465850561,4940.866,123.87446585056114,0.024458206039538483,market
2026-02-13 01:15:00+00:00,2026-02-13 01:30:00+00:00,1,4920.192060852242,4906.2789999999995,-13.91306085224278,-0.002827747510700396,market
2026-02-13 16:30:00+00:00,2026-02-13 16:30:00+00:00,-1,4990.655634761835,4999.495,-8.839365238164646,-0.001771183164110757,market
2026-02-16 04:00:00+00:00,2026-02-16 07:45:00+00:00,-1,5021.035990769579,4990.616999999999,30.418990769579977,0.006058309644762699,market
2026-02-17 01:00:00+00:00,2026-02-17 01:00:00+00:00,-1,4990.265600240246,4997.621,-7.355399759753709,-0.0014739495547891476,market
2026-02-17 20:00:00+00:00,2026-02-17 23:45:00+00:00,1,4867.374069234101,4877.073,9.698930765899604,0.001992641335541685,market
2026-02-19 04:00:00+00:00,2026-02-19 07:45:00+00:00,1,4975.309063898994,4996.752,21.442936101006126,0.004309870165975572,market
2026-02-19 12:30:00+00:00,2026-02-19 12:30:00+00:00,1,4989.986436000907,4992.9839999999995,2.997563999092563,0.0006007158611627172,market
2026-02-19 20:00:00+00:00,2026-02-19 23:45:00+00:00,1,4988.787487725086,4995.933,7.145512274913926,0.0014323144235940022,market
2026-02-20 04:00:00+00:00,2026-02-20 07:45:00+00:00,-1,4995.993725785719,5011.8460000000005,-15.852274214281351,-0.0031729972222469646,market
2026-02-20 16:00:00+00:00,2026-02-20 16:30:00+00:00,-1,5042.023902258677,5048.8279999999995,-6.804097741322948,-0.001349477486267948,market
2026-02-20 20:00:00+00:00,2026-02-20 21:45:00+00:00,-1,5068.960803088785,5076.237999999999,-7.27719691121456,-0.0014356388210341221,market
2026-02-23 08:15:00+00:00,2026-02-23 11:45:00+00:00,-1,5152.184103604092,5149.435,2.7491036040919425,0.0005335802348694935,market
2026-02-24 08:15:00+00:00,2026-02-24 11:45:00+00:00,-1,5168.1258169798275,5171.316000000001,-3.190183020173208,-0.0006172804481059445,market
2026-02-25 20:15:00+00:00,2026-02-25 23:45:00+00:00,-1,5206.048301146407,5164.701999999999,41.34630114640731,0.007941974172099514,market
2026-02-26 08:00:00+00:00,2026-02-26 11:45:00+00:00,-1,5197.251784326022,5186.227,11.0247843260222,0.0021212719305366287,market
2026-02-26 20:45:00+00:00,2026-02-26 21:45:00+00:00,-1,5179.290268113405,5192.706999999999,-13.416731886594789,-0.002590457609451948,market
2026-02-27 04:15:00+00:00,2026-02-27 04:15:00+00:00,-1,5183.257275127865,5194.907999999999,-11.65072487213456,-0.002247761253920615,market
2026-02-27 08:00:00+00:00,2026-02-27 11:45:00+00:00,-1,5196.4973998803935,5175.857,20.64039988039349,0.003971983105556555,market
2026-02-27 20:00:00+00:00,2026-02-27 22:15:00+00:00,-1,5232.589800400617,5257.696999999999,-25.10719959938251,-0.004798235779433782,market
2026-03-02 04:45:00+00:00,2026-03-02 07:45:00+00:00,-1,5345.043753073904,5366.101000000001,-21.057246926096923,-0.003939583640262444,market
2026-03-02 16:00:00+00:00,2026-03-02 19:45:00+00:00,-1,5374.78721076679,5306.602,68.18521076679008,0.012686122834816838,market
2026-03-03 01:15:00+00:00,2026-03-03 01:45:00+00:00,-1,5335.859315495502,5346.363,-10.503684504497869,-0.0019685085163311635,market
2026-03-03 05:00:00+00:00,2026-03-03 07:45:00+00:00,-1,5365.55861304844,5318.972,46.586613048440086,0.00868252802888904,market
2026-03-04 08:30:00+00:00,2026-03-04 08:30:00+00:00,1,5148.682471967381,5141.087,-7.595471967380945,-0.0014752263338699565,market
2026-03-04 16:15:00+00:00,2026-03-04 16:45:00+00:00,1,5167.3693384696135,5156.159,-11.210338469613816,-0.0021694478825339605,market
2026-03-06 16:00:00+00:00,2026-03-06 19:45:00+00:00,1,5098.389247905634,5140.508000000001,42.118752094366755,0.008261188003969824,market
2026-03-10 08:00:00+00:00,2026-03-10 11:45:00+00:00,1,5180.110596534413,5182.28,2.1694034655865835,0.00041879481628016846,market
2026-03-10 16:00:00+00:00,2026-03-10 17:30:00+00:00,-1,5194.459748482239,5228.599,-34.139251517761295,-0.006572242960923201,market
2026-03-11 16:00:00+00:00,2026-03-11 19:45:00+00:00,1,5190.637190131655,5169.601,-21.03619013165553,-0.004052718261960044,market
2026-03-11 20:00:00+00:00,2026-03-11 22:45:00+00:00,1,5172.89408878447,5175.848999999999,2.954911215529137,0.0005712297922232318,market
2026-03-12 04:00:00+00:00,2026-03-12 07:45:00+00:00,1,5175.1394390106925,5154.351,-20.788439010692855,-0.0040169814273964535,market
2026-03-12 08:15:00+00:00,2026-03-12 11:45:00+00:00,1,5157.396105910792,5188.031,30.63489408920759,0.005939992480720558,market
2026-03-13 12:00:00+00:00,2026-03-13 15:45:00+00:00,1,5094.004652796218,5101.3189999999995,7.314347203781836,0.0014358736794177877,market
2026-03-17 08:30:00+00:00,2026-03-17 08:30:00+00:00,1,5015.504103236379,5019.707,4.202896763621538,0.0008379809241726101,market
2026-03-17 20:00:00+00:00,2026-03-17 22:45:00+00:00,1,5007.076402356614,5005.355,-1.721402356614817,-0.00034379390652090457,market
2026-03-18 04:00:00+00:00,2026-03-18 04:45:00+00:00,1,5000.0627508545695,4991.127,-8.93575085456905,-0.0017871277421552011,market
2026-03-18 08:00:00+00:00,2026-03-18 10:45:00+00:00,1,5009.590193639582,4981.509,-28.081193639582125,-0.0056054871864040625,market
2026-03-18 13:00:00+00:00,2026-03-18 13:00:00+00:00,1,4970.4135165641,4977.08,6.666483435899863,0.0013412331617245815,market
2026-03-19 16:00:00+00:00,2026-03-19 19:45:00+00:00,1,4631.602631393544,4615.896,-15.70663139354383,-0.0033911871642619876,market
2026-03-19 20:30:00+00:00,2026-03-19 22:45:00+00:00,1,4609.376299361582,4650.134,40.7577006384181,0.008842346120463893,market
2026-03-20 12:30:00+00:00,2026-03-20 12:30:00+00:00,1,4659.904803102088,4659.749,-0.15580310208861192,-3.3434825103056644e-05,market
2026-03-23 04:00:00+00:00,2026-03-23 07:45:00+00:00,1,4396.361906751156,4319.457,-76.90490675115598,-0.01749285167653259,market
2026-03-23 12:00:00+00:00,2026-03-23 15:45:00+00:00,1,4263.925146562801,4453.888,189.96285343719865,0.04455116985117102,market
2026-03-23 20:15:00+00:00,2026-03-23 22:45:00+00:00,1,4426.620470441534,4406.594,-20.026470441534002,-0.004524099270596934,market
