entry_time,exit_time,dir,entry,exit,pnl,ret,fill_kind
2026-02-26 12:15:00+00:00,2026-02-26 15:45:00+00:00,-1,5178.016639470671,5166.217,11.799639470671536,0.0022787952013761333,market
2026-02-26 20:00:00+00:00,2026-02-26 23:45:00+00:00,1,5174.109403187316,5184.961,10.851596812683965,0.0020972878551812697,market
2026-02-27 12:00:00+00:00,2026-02-27 15:00:00+00:00,-1,5173.512782608914,5199.0869999999995,-25.574217391085767,-0.004943298386553735,market
2026-03-06 20:00:00+00:00,2026-03-06 23:45:00+00:00,1,5145.701614367878,5173.004,27.302385632121513,0.00530586257778483,market
2026-03-12 01:00:00+00:00,2026-03-12 01:00:00+00:00,1,5152.049399611472,5169.0070000000005,16.95760038852859,0.0032914281431011515,market
2026-03-12 12:30:00+00:00,2026-03-12 15:45:00+00:00,1,5182.502002849903,5147.072,-35.43000284990285,-0.006836466793533236,market
2026-03-13 05:30:00+00:00,2026-03-13 07:45:00+00:00,1,5111.501535460246,5102.884,-8.617535460245563,-0.0016859107642759673,market
2026-03-13 17:00:00+00:00,2026-03-13 17:00:00+00:00,1,5069.643374910325,5079.789,10.145625089674468,0.002001250253594796,market
2026-03-16 12:30:00+00:00,2026-03-16 15:45:00+00:00,-1,4984.908728949376,5029.651000000001,-44.74227105062437,-0.00897554468566053,market
2026-03-17 08:00:00+00:00,2026-03-17 11:45:00+00:00,-1,5011.409455785266,5010.361000000001,1.048455785265105,0.00020921375403774837,market
2026-03-17 16:00:00+00:00,2026-03-17 17:30:00+00:00,1,5019.478830164568,4991.658,-27.82083016456727,-0.0055425734634795025,market
2026-03-18 21:00:00+00:00,2026-03-18 21:00:00+00:00,1,4857.644231325161,4856.379,-1.2652313251610394,-0.00026046191629309286,market
2026-03-26 16:15:00+00:00,2026-03-26 18:15:00+00:00,1,4459.653565781299,4416.369,-43.284565781299534,-0.009705813499375795,market
2026-03-27 04:00:00+00:00,2026-03-27 07:45:00+00:00,1,4435.585862314829,4454.226,18.640137685170885,0.0042024071371358895,market
2026-03-27 12:00:00+00:00,2026-03-27 15:45:00+00:00,-1,4425.068070038381,4431.371,-6.3029299616191565,-0.0014243690406246085,market
2026-03-30 04:15:00+00:00,2026-03-30 06:15:00+00:00,-1,4447.967590163449,4513.81,-65.84240983655127,-0.014802807912125944,market
