entry_time,exit_time,dir,entry,exit,pnl,ret,fill_kind
2026-03-18 16:00:00+00:00,2026-03-18 19:45:00+00:00,-1,4877.308307718665,4890.631,-13.322692281335549,-0.002731566561058177,market
2026-03-19 00:00:00+00:00,2026-03-19 03:45:00+00:00,-1,4823.6359838940725,4849.854,-26.218016105927745,-0.005435322274207393,market
2026-03-19 12:00:00+00:00,2026-03-19 15:45:00+00:00,-1,4697.9167336550945,4620.782999999999,77.13373365509506,0.016418710255659028,market
2026-03-19 16:00:00+00:00,2026-03-19 19:45:00+00:00,-1,4620.346951494161,4616.004,4.342951494160843,0.000939962201920007,market
2026-03-20 16:00:00+00:00,2026-03-20 19:45:00+00:00,-1,4615.802745316083,4573.322,42.4807453160829,0.009203327711347832,market
2026-03-23 00:00:00+00:00,2026-03-23 03:45:00+00:00,-1,4447.65740802126,4387.475,60.18240802126002,0.013531259829662747,market
2026-03-23 04:00:00+00:00,2026-03-23 07:45:00+00:00,-1,4387.178329636756,4310.123,77.05532963675614,0.017563755983253153,market
2026-03-23 08:00:00+00:00,2026-03-23 11:45:00+00:00,-1,4309.599438517379,4253.495,56.104438517379094,0.013018481025392135,market
2026-03-23 12:00:00+00:00,2026-03-23 13:00:00+00:00,-1,4253.485171867138,4309.965999999999,-56.48082813286146,-0.013278717534136427,market
2026-03-24 04:00:00+00:00,2026-03-24 07:45:00+00:00,-1,4321.201937748395,4347.234,-26.032062251605566,-0.006024264227089056,market
2026-03-26 08:00:00+00:00,2026-03-26 11:45:00+00:00,-1,4438.421714017006,4423.665,14.756714017005834,0.0033247660920553285,market
2026-03-26 20:00:00+00:00,2026-03-26 22:45:00+00:00,-1,4380.49073058374,4378.035999999999,2.4547305837404565,0.0005603779883842699,market
2026-03-30 04:00:00+00:00,2026-03-30 05:30:00+00:00,-1,4431.750298164183,4493.031,-61.280701835817126,-0.01382765221704891,market
2026-03-31 04:00:00+00:00,2026-03-31 07:45:00+00:00,1,4547.534607428871,4564.474999999999,16.94039257112854,0.003725181671724861,market
2026-03-31 20:00:00+00:00,2026-03-31 23:45:00+00:00,1,4638.512032708903,4667.048000000001,28.53596729109813,0.006151965779084776,market
2026-04-01 04:00:00+00:00,2026-04-01 07:15:00+00:00,1,4711.107248450172,4671.25,-39.85724845017194,-0.008460271937830307,market
