entry_time,exit_time,dir,entry,exit,pnl,ret,fill_kind
2026-03-04 04:00:00+00:00,2026-03-04 07:45:00+00:00,1,5175.81853520839,5159.707,-16.111535208389796,-0.003112847774471117,market
2026-03-06 04:00:00+00:00,2026-03-06 07:45:00+00:00,1,5135.297558157171,5117.041,-18.25655815717073,-0.0035551120359464026,market
2026-03-09 08:00:00+00:00,2026-03-09 11:45:00+00:00,1,5124.714321591883,5105.018,-19.696321591883134,-0.003843398940092507,market
2026-03-23 16:00:00+00:00,2026-03-23 19:45:00+00:00,1,4454.270126648761,4426.018,-28.252126648761077,-0.006342706177547656,market
2026-03-24 04:00:00+00:00,2026-03-24 07:45:00+00:00,-1,4321.648339499427,4347.234,-25.585660500573795,-0.005920347629103335,market
2026-03-25 04:00:00+00:00,2026-03-25 07:45:00+00:00,1,4595.495170366133,4555.495,-40.00017036613281,-0.008704213340071014,market
