entry_time,exit_time,dir,entry,exit,pnl,ret,fill_kind
2026-02-11 08:30:00+00:00,2026-02-11 08:45:00+00:00,-1,5052.668758465152,5063.888,-11.219241534848152,-0.0022204585479805366,market
2026-02-11 16:15:00+00:00,2026-02-11 19:45:00+00:00,-1,5070.040616826339,5091.576999999999,-21.536383173660397,-0.004247773302285967,market
2026-02-12 16:00:00+00:00,2026-02-12 19:45:00+00:00,-1,5064.430736528474,4940.866,123.56473652847399,0.024398544072729123,market
2026-02-16 04:00:00+00:00,2026-02-16 07:45:00+00:00,-1,5021.59274168307,4990.616999999999,30.975741683070737,0.006168509330903785,market
2026-02-17 01:00:00+00:00,2026-02-17 01:00:00+00:00,-1,4990.551852484247,4997.621,-7.069147515752775,-0.0014165061750102492,market
2026-02-17 20:00:00+00:00,2026-02-17 23:45:00+00:00,1,4867.558927392208,4877.073,9.514072607792514,0.0019545880696486347,market
2026-02-19 04:00:00+00:00,2026-02-19 07:45:00+00:00,1,4975.018047561038,4996.752,21.73395243896266,0.0043686178082544954,market
2026-02-19 12:30:00+00:00,2026-02-19 12:30:00+00:00,1,4989.13912747216,4992.9839999999995,3.8448725278394704,0.000770648488567515,market
2026-02-19 20:00:00+00:00,2026-02-19 23:45:00+00:00,1,4988.48449664785,4995.933,7.448503352149601,0.0014931395210619233,market
2026-02-20 04:00:00+00:00,2026-02-20 07:45:00+00:00,-1,4995.397385271895,5011.8460000000005,-16.448614728105895,-0.0032927540012336,market
2026-02-23 08:15:00+00:00,2026-02-23 11:45:00+00:00,-1,5151.005866480763,5149.435,1.570866480762561,0.0003049630541065173,market
2026-02-24 08:15:00+00:00,2026-02-24 11:45:00+00:00,-1,5168.032957445368,5171.316000000001,-3.2830425546326296,-0.0006352596010253549,market
2026-02-26 08:00:00+00:00,2026-02-26 11:45:00+00:00,-1,5197.156388175035,5186.227,10.929388175035456,0.002102955416139262,market
2026-02-26 20:45:00+00:00,2026-02-26 21:45:00+00:00,-1,5179.547616423612,5192.706999999999,-13.159383576386972,-0.0025406434211861337,market
2026-02-27 08:00:00+00:00,2026-02-27 11:45:00+00:00,-1,5196.410478303638,5175.857,20.553478303638258,0.003955322311325166,market
2026-03-02 16:00:00+00:00,2026-03-02 19:45:00+00:00,-1,5374.839618730578,5306.602,68.2376187305781,0.012695749747170013,market
2026-03-06 16:00:00+00:00,2026-03-06 19:45:00+00:00,1,5097.456891741293,5140.508000000001,43.051108258708155,0.008445605166069759,market
2026-03-10 08:00:00+00:00,2026-03-10 11:45:00+00:00,1,5180.358848692878,5182.28,1.921151307121363,0.00037085293958083866,market
2026-03-11 16:00:00+00:00,2026-03-11 19:45:00+00:00,1,5190.438351760394,5169.601,-20.837351760394085,-0.004014564926549387,market
2026-03-11 20:00:00+00:00,2026-03-11 22:45:00+00:00,1,5172.992144340155,5175.848999999999,2.856855659843859,0.0005522636764429626,market
2026-03-12 04:00:00+00:00,2026-03-12 07:45:00+00:00,1,5175.092875239604,5154.351,-20.74187523960427,-0.0040080199021827086,market
2026-03-18 08:00:00+00:00,2026-03-18 10:45:00+00:00,1,5009.583579382394,4981.509,-28.074579382394404,-0.005604174266687367,market
2026-03-18 13:00:00+00:00,2026-03-18 13:00:00+00:00,1,4970.7972579272855,4977.08,6.282742072714427,0.001263930461596455,market
2026-03-19 20:30:00+00:00,2026-03-19 22:45:00+00:00,1,4610.080848090099,4650.134,40.05315190990132,0.008688166917179958,market
2026-03-23 20:15:00+00:00,2026-03-23 22:45:00+00:00,1,4426.094298112044,4406.594,-19.50029811204422,-0.004405757491511669,market
2026-03-24 00:15:00+00:00,2026-03-24 02:15:00+00:00,1,4414.715124995246,4382.687,-32.02812499524589,-0.007254856562297523,market
2026-03-25 12:00:00+00:00,2026-03-25 14:30:00+00:00,1,4555.793741852506,4527.615,-28.17874185250639,-0.0061852540850649155,market
2026-03-25 16:00:00+00:00,2026-03-25 19:45:00+00:00,1,4553.668862719111,4550.525,-3.1438627191109845,-0.0006904021381198335,market
2026-03-27 00:00:00+00:00,2026-03-27 03:45:00+00:00,1,4402.255156988491,4416.974999999999,14.719843011508601,0.0033437050980884534,market
2026-03-31 08:00:00+00:00,2026-03-31 11:45:00+00:00,-1,4548.707181334134,4568.421,-19.71381866586671,-0.004333938827006371,market
2026-03-31 12:00:00+00:00,2026-03-31 14:15:00+00:00,-1,4566.796574147744,4581.56,-14.76342585225666,-0.0032327750125396844,market
2026-03-31 16:15:00+00:00,2026-03-31 16:45:00+00:00,-1,4572.422405410602,4597.47,-25.047594589398614,-0.0054779703991826075,market
