entry_time,exit_time,dir,entry,exit,pnl,ret,fill_kind
2026-03-03 16:00:00+00:00,2026-03-03 19:45:00+00:00,-1,5155.566958457876,5079.092,76.47495845787671,0.014833472065068815,market
2026-03-03 20:00:00+00:00,2026-03-03 23:45:00+00:00,-1,5078.082197024931,5088.273,-10.190802975069346,-0.0020068211934497196,market
2026-03-10 20:00:00+00:00,2026-03-10 20:15:00+00:00,1,5228.295517535503,5205.203,-23.09251753550234,-0.004416834790239174,market
2026-03-19 16:00:00+00:00,2026-03-19 19:45:00+00:00,-1,4620.3462050274675,4616.004,4.342205027467571,0.0009398007930104357,market
2026-03-19 20:00:00+00:00,2026-03-19 20:45:00+00:00,-1,4615.641423830857,4620.802,-5.160576169142587,-0.0011180626255969965,market
2026-03-20 08:00:00+00:00,2026-03-20 08:30:00+00:00,1,4688.87575650613,4677.098,-11.777756506129663,-0.002511850839678837,market
2026-03-23 12:00:00+00:00,2026-03-23 13:00:00+00:00,-1,4252.931482076101,4309.965999999999,-57.03451792389842,-0.013410636443184968,market
2026-03-24 04:00:00+00:00,2026-03-24 07:45:00+00:00,-1,4321.400454275356,4347.234,-25.833545724643955,-0.005978049476781459,market
2026-03-25 04:00:00+00:00,2026-03-25 07:45:00+00:00,1,4595.320645009194,4555.495,-39.82564500919398,-0.008666564987678742,market
2026-03-25 16:00:00+00:00,2026-03-25 16:00:00+00:00,-1,4543.5712375123,4551.694,-8.122762487700129,-0.0017877484610866385,market
